mae_sec,median_ae_sec,rmse_sec,mape_pct,mape_n_rows,r2,spearman,n_query,EXP_ID,EXP_NAME,name_short,order,MOLECULE_MODE,RT_ARCHITECTURE,RT_HEAD_TYPE,USE_DEVICE_METADATA,JOINT_MULTITASK,seed,ood_tier,ood_task_id,ood_method_id,K,repeat_seed,repeat_index,protocol,mode,zero_shot_strategy,support_unit,n_total,n_unique_mol_keys,n_support,n_excluded_same_molecule_rows,checkpoint_path,checkpoint_name,checkpoint_epoch,checkpoint_best_score,model_load_status,support_indices_path,ood_head_epochs,ood_head_lr,ood_head_weight_decay
45.1261505484581,11.785247325897217,89.01078014668096,15.19718601959077,96,0.9584226769458618,0.9575614708194886,96,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0097,0097,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,96,96,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,,,,
83.9615535736084,19.1456937789917,164.57521030793492,20.036001935046645,91,0.8604443605720016,0.9242017080455218,91,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0097,0097,5,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0097/K5_repeat2004.csv,300,0.001,0.0001
48.942322291825946,25.086450576782227,71.94782528796672,22.20983556398256,76,0.9735927739911945,0.9079742100659518,76,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0097,0097,20,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0097/K20_repeat2004.csv,300,0.001,0.0001
17.722115623539892,10.784883499145508,29.74650902418998,9.81914336674455,580,0.9443807593864003,0.9685343859818988,580,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0238,0238,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,580,580,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,,,,
42.8937698861827,33.0084228515625,58.13130761884202,24.558089156339964,575,0.7851187388604308,0.8869088280658148,575,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0238,0238,5,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0238/K5_repeat2004.csv,300,0.001,0.0001
24.454508772918157,16.313867568969727,36.06018585817836,15.761574642366122,560,0.9182795714377565,0.9382175454837969,560,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0238,0238,20,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0238/K20_repeat2004.csv,300,0.001,0.0001
21.336473405361176,13.438067436218262,34.33274553034438,12.004340844314228,480,0.9257063941384427,0.9544417438646003,480,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0238,0238,100,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,100,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0238/K100_repeat2004.csv,300,0.001,0.0001
19.012367173245078,9.993188381195068,32.235857923253896,12.25314053880405,380,0.9372327117713497,0.9611083358975447,380,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2004,internal_heldout_repoRT_ood,0238,0238,200,2004,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,200,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2004/best_model.pt,best_model.pt,97,36.961695545478754,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2004/0238/K200_repeat2004.csv,300,0.001,0.0001
44.3044139444828,19.649620056152344,79.55190739649382,19.513745537776213,96,0.9667897223575728,0.962858318851084,96,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0097,0097,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,96,96,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,,,,
47.39822214776343,18.28014850616455,82.40592814526416,27.21728084967437,91,0.9637216866673008,0.9611694010861537,91,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0097,0097,5,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0097/K5_repeat2006.csv,300,0.001,0.0001
44.12685024110895,20.275633335113525,83.19521671506324,33.0125022373333,76,0.9644067875405152,0.9619883514757478,76,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0097,0097,20,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0097/K20_repeat2006.csv,300,0.001,0.0001
16.796171023927887,8.954572677612305,29.62015313517552,9.640902463947592,580,0.9448522700854509,0.9657476701868333,580,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0238,0238,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,580,580,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,,,,
46.08059582917586,38.11823844909668,60.56777461846357,52.61995665764506,575,0.7708323395657631,0.8994762277631846,575,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0238,0238,5,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0238/K5_repeat2006.csv,300,0.001,0.0001
21.943436673709325,12.889180183410645,34.79294764858841,12.96176466260678,560,0.9242178872252956,0.9507000916872164,560,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0238,0238,20,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0238/K20_repeat2006.csv,300,0.001,0.0001
22.084385603666306,12.088279724121094,34.934646971193914,11.155326485845208,480,0.9224527685338436,0.9504729608343365,480,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0238,0238,100,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,100,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0238/K100_repeat2006.csv,300,0.001,0.0001
16.857970739665785,9.258720874786377,27.98149222193928,9.672263255907968,380,0.948002693601261,0.9631197547618031,380,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2006,internal_heldout_repoRT_ood,0238,0238,200,2006,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,200,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2006/best_model.pt,best_model.pt,127,33.55589778647239,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2006/0238/K200_repeat2006.csv,300,0.001,0.0001
88.74514058232307,55.321269035339355,112.98924287178544,60.45106693030399,96,0.9330045187866629,0.9625119864797873,96,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0097,0097,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,96,96,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,,,,
74.10151146270417,24.274721145629883,128.76396289812544,28.052995059628472,91,0.9139500497883212,0.9165859558296717,91,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0097,0097,5,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0097/K5_repeat2011.csv,300,0.001,0.0001
84.71090743416234,44.41444158554077,122.4529385530861,62.361079828553514,76,0.9203605178040826,0.8189765361138084,76,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0097,0097,20,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0097/K20_repeat2011.csv,300,0.001,0.0001
17.232950596973815,8.639066219329834,29.736555153935388,9.387583715979387,580,0.9444179760418383,0.9666230219710925,580,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0238,0238,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,580,580,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,,,,
34.04515355151633,25.509567260742188,46.64101054576247,17.285211581717036,575,0.8635334242195889,0.9496736769552819,575,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0238,0238,5,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0238/K5_repeat2011.csv,300,0.001,0.0001
26.57218155690602,16.317565441131592,40.825293782353626,15.20709167993742,560,0.8954451085567662,0.9384207625176807,560,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0238,0238,20,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0238/K20_repeat2011.csv,300,0.001,0.0001
25.032588601112366,15.454702377319336,37.18880582744144,13.104451193270632,480,0.9132230035333246,0.941465614374843,480,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0238,0238,100,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,100,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0238/K100_repeat2011.csv,300,0.001,0.0001
20.752180977871543,12.68644094467163,32.107174791844095,12.710659897188803,380,0.934414500193879,0.9585159685108093,380,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2011,internal_heldout_repoRT_ood,0238,0238,200,2011,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,200,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2011/best_model.pt,best_model.pt,68,41.280745093878366,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2011/0238/K200_repeat2011.csv,300,0.001,0.0001
64.462361484766,20.609264373779297,122.33187937864659,21.869234189315403,96,0.9214672862377369,0.9239332766496677,96,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0097,0097,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,96,96,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,,
90.78987514579688,52.58434295654297,147.07330089509466,60.979539052623075,91,0.8868200161185079,0.9386166763366766,91,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0097,0097,5,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0097/K5_repeat2012.csv,300,0.001,0.0001
100.9423547669461,42.533390522003174,186.04925527273076,31.669643592128576,76,0.8237501062816536,0.908384740708099,76,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0097,0097,20,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0097/K20_repeat2012.csv,300,0.001,0.0001
18.304686809408253,9.867968559265137,31.016925060178103,10.40211484893752,580,0.9395285300651074,0.9645389019037832,580,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0238,0238,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,580,580,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,,
59.70533401655114,38.10722351074219,79.83818959806243,88.90092694920355,575,0.5991405295324153,0.9213844162310126,575,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0238,0238,5,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0238/K5_repeat2012.csv,300,0.001,0.0001
32.20406093767711,19.50490951538086,47.94531742786667,18.194014747794373,560,0.8564298047524831,0.9107353938628535,560,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0238,0238,20,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0238/K20_repeat2012.csv,300,0.001,0.0001
22.196484804153442,13.28089714050293,35.811368041801366,14.79261851164371,480,0.9206424356531364,0.9556608684773903,480,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0238,0238,100,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,100,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0238/K100_repeat2012.csv,300,0.001,0.0001
19.442111078061554,10.800247192382812,31.949402595281587,11.413492118603877,380,0.936854074918417,0.9600682127925986,380,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,internal_heldout_repoRT_ood,0238,0238,200,2012,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,200,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2012/0238/K200_repeat2012.csv,300,0.001,0.0001
50.9553724527359,16.497344970703125,103.49804025068094,16.51487583557533,96,0.94378715463527,0.9719580321361324,96,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0097,0097,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,96,96,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,,
143.74499630142043,68.00228118896484,226.72935074531452,67.67547566085035,91,0.7317182295101032,0.8295766224114027,91,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0097,0097,5,2016,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2016/0097/K5_repeat2016.csv,300,0.001,0.0001
59.72829053276464,19.187264442443848,116.91614248049888,21.203562829962628,76,0.9324808065445197,0.9393888670997192,76,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0097,0097,20,2016,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,96,96,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2016/0097/K20_repeat2016.csv,300,0.001,0.0001
18.075648949064057,9.585156440734863,31.226124763334145,11.061117087487384,580,0.9387100555065667,0.9638974585680986,580,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0238,0238,0,-1,0,zero_shot_native_single,zero_shot,native_shared_single_head,mol_key,580,580,0,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,,
26.213291956030805,18.76596450805664,37.071106423091784,16.756087896020244,575,0.9133132821209127,0.9553045696726656,575,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0238,0238,5,2016,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,5,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2016/0238/K5_repeat2016.csv,300,0.001,0.0001
30.80714668546404,18.785548210144043,46.97654487204676,14.446828015531729,560,0.8603355411649073,0.9172761021402894,560,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0238,0238,20,2016,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,20,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2016/0238/K20_repeat2016.csv,300,0.001,0.0001
21.141349971294403,11.635830402374268,34.668326087962484,11.636734852819414,480,0.9238423622484687,0.9557574117323716,480,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,internal_heldout_repoRT_ood,0238,0238,100,2016,0,frozen_backbone_fresh_head_kshot,kshot_fresh_head_frozen_model,,mol_key,580,580,100,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/evaluation_E1_E9_internal_heldout_OOD_kshot/_support_splits/seed_2016/0238/K100_repeat2016.csv,300,0.001,0.0001
