ood_tier,ood_task_id,EXP_ID,EXP_NAME,name_short,order,MOLECULE_MODE,RT_ARCHITECTURE,RT_HEAD_TYPE,K,n_runs,n_completed_model_seeds,seeds_present,n_query_mean,n_support_mean,mape_pct_mean,mape_pct_std,mape_pct_sem,mape_pct_ci95_low,mape_pct_ci95_high,mape_pct_n,r2_mean,r2_std,r2_sem,r2_ci95_low,r2_ci95_high,r2_n,mae_sec_mean,mae_sec_std,mae_sec_sem,mae_sec_ci95_low,mae_sec_ci95_high,mae_sec_n,rmse_sec_mean,rmse_sec_std,rmse_sec_sem,rmse_sec_ci95_low,rmse_sec_ci95_high,rmse_sec_n,median_ae_sec_mean,median_ae_sec_std,median_ae_sec_sem,median_ae_sec_ci95_low,median_ae_sec_ci95_high,median_ae_sec_n,spearman_mean,spearman_std,spearman_sem,spearman_ci95_low,spearman_ci95_high,spearman_n,rank_mape,rank_mae,rank_r2
internal_heldout_repoRT_ood,0097,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,44.69683256563561,30.883831817983918,9.766325141840792,25.554835287627657,63.838829843643566,10,0.7894107827161638,0.2848191579590003,0.09006772604017155,0.6128780396774276,0.9659435257549001,10,107.88634528170573,69.16772747161717,21.872755938810965,65.01574364163625,150.7569469217752,10,176.88692182578035,100.78494523855836,31.870998080918657,114.41976558717978,239.35407806438093,10,48.02802228927612,32.15546275085343,10.168450150940027,28.097859993433673,67.95818458511857,10,0.9247166278876128,0.037776767417316996,0.011946062767715825,0.9013023448628897,0.9481309109123358,10,2.0,5.0,8.0
internal_heldout_repoRT_ood,0097,E2,M0 no PolyOmics × R1 device encoder + multitask heads,M0-R1,2,M0_no_aux,R1_device_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,44.861929326507855,16.206631621703213,5.12498691238905,34.81695497822532,54.90690367479039,10,0.8556497507728021,0.18436833734185842,0.05830238744185465,0.741377071386767,0.9699224301588373,10,92.26912108096448,57.12358279472323,18.064062974053204,56.8635576518202,127.67468451010876,10,148.48122789924236,79.31919679467221,25.082932404629123,99.31868038616928,197.64377541231545,10,45.688167572021484,27.62050908827774,8.734371885233838,28.568798676963162,62.80753646707981,10,0.942439047192356,0.016380935851020004,0.005180106749433185,0.932286037963467,0.9525920564212451,10,3.0,2.0,3.0
internal_heldout_repoRT_ood,0097,E5,M1 RadonPy pretrain × R1 device encoder + multitask heads,M1-R1,5,M1_pretrain,R1_device_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,46.61064796093275,27.329034068331,8.642199390826368,29.67193715491307,63.54935876695244,10,0.8573364355547719,0.19681957636871603,0.062239814943459495,0.7353463982655913,0.9793264728439525,10,89.81555994264373,61.85450431846109,19.560111718705805,51.47774097398035,128.1533789113071,10,145.97012297797096,82.22091583429182,26.000536534136558,95.0090713710633,196.93117458487862,10,44.85861539840698,38.40475268049859,12.144649144583237,21.055103075023837,68.66212772179013,10,0.943923230773209,0.014530996498895402,0.004595104560844186,0.9349168258339544,0.9529296357124637,10,4.0,1.0,1.0
internal_heldout_repoRT_ood,0097,E7,M2 joint multitask × R0 device encoder + single head,M2-R0,7,M2_joint,R0_device_single,single,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,52.91753851380101,27.955587270430335,8.840332910216937,35.590486009775816,70.24459101782621,10,0.795947472214187,0.23796296498048414,0.07525049681052154,0.6484564984655649,0.9434384459628092,10,112.94730098954923,63.819868166893166,20.181614337905735,73.391336887254,152.50326509184447,10,177.47003281989137,92.4275921206482,29.22817097462807,120.18281770962035,234.7572479301624,10,66.8794755935669,58.80249115575224,18.5949804144084,30.433313981326428,103.32563720580737,10,0.8986059050508383,0.04702843884282903,0.014871698154527309,0.8694573766679647,0.9277544334337118,10,5.0,9.0,7.0
internal_heldout_repoRT_ood,0097,E8,M2 joint multitask × R1 device encoder + multitask heads,M2-R1,8,M2_joint,R1_device_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,56.68360685025651,28.523226753601474,9.019836275883097,39.00472774952564,74.36248595098738,10,0.8569156467562575,0.13965922785791823,0.04416412562914602,0.7703539605231313,0.9434773329893837,10,95.62648174264929,47.14261993763833,14.907805387060211,66.40718318401127,124.8457803012873,10,154.03082674702,64.09750120051083,20.26940961189913,114.30278390769772,193.75886958634229,10,60.018383502960205,60.439457054086944,19.11263448348453,22.557619915330527,97.47914709058989,10,0.9425745469262179,0.012803448129412273,0.004048805799276505,0.934638887559636,0.9505102062927998,10,6.0,3.0,2.0
internal_heldout_repoRT_ood,0097,E6,M1 RadonPy pretrain × R2 no-device + multitask heads,M1-R2,6,M1_pretrain,R2_nodevice_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,58.60985766856244,37.249960085573406,11.779471662077258,35.522093210891015,81.69762212623387,10,0.8306412422016288,0.19499016840225422,0.061661305349091866,0.7097850837174088,0.9514974006858489,10,102.0370602450528,61.64175888850229,19.49283570665964,63.8311022599999,140.2430182301057,10,162.89160482701647,81.43724892594584,25.752719298408984,112.41627500213485,213.36693465189808,10,58.31984281539917,41.65921286294668,13.173799817669547,32.49919517276686,84.14049045803148,10,0.9269084771735786,0.026038866325504784,0.008234212527725446,0.9107694206192367,0.9430475337279205,10,7.0,4.0,4.0
internal_heldout_repoRT_ood,0097,E3,M0 no PolyOmics × R2 no-device + multitask heads,M0-R2,3,M0_no_aux,R2_nodevice_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,64.24671985964147,35.95812203664172,11.370956601808041,41.959644920097716,86.53379479918523,10,0.8195462943811627,0.16778888780969714,0.05305950515451038,0.7155496642783223,0.923542924484003,10,109.42363470727271,50.61051792172288,16.004451019341566,78.05491070936324,140.79235870518218,10,173.51993486189693,70.51771219448788,22.299658591881233,129.8126040218097,217.22726570198415,10,62.02014398574829,30.918776908745404,9.777375749825552,42.85648751609021,81.18380045540637,10,0.9285830554179448,0.025271692822540794,0.007991610964735833,0.9129194979270626,0.944246612908827,10,8.0,7.0,5.0
internal_heldout_repoRT_ood,0097,E9,M2 joint multitask × R2 no-device + multitask heads,M2-R2,9,M2_joint,R2_nodevice_multi,multi,5,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",91.0,5.0,65.05461987345103,30.341623460748778,9.594863804316665,46.24868681699037,83.86055292991169,10,0.818727488174323,0.15693662822391855,0.0496277193494648,0.721457158249372,0.9159978180992739,10,109.62083923423684,51.19926552308677,16.19062935806864,77.8872056924223,141.35447277605138,10,174.5186769696067,69.2334145251089,21.893528008992885,131.60736207198065,217.42999186723276,10,58.52761745452881,29.581708423047534,9.354557569581798,40.19268461814848,76.86255029090913,10,0.9265346526139817,0.014803190583750873,0.0046811798882210294,0.9173595400330685,0.9357097651948949,10,9.0,8.0,6.0
internal_heldout_repoRT_ood,0097,E5,M1 RadonPy pretrain × R1 device encoder + multitask heads,M1-R1,5,M1_pretrain,R1_device_multi,multi,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,35.95269379862482,11.131192268812129,3.519992064270357,29.05350935265492,42.85187824459472,10,0.934136946040652,0.0511819650310139,0.016185158462109446,0.9024140354549175,0.9658598566263865,10,62.45774418429325,23.17252435051686,7.327795608334724,48.09526479195719,76.8202235766293,10,107.09952827522825,35.932756103994116,11.362935189593955,84.8281753036241,129.3708812468324,10,26.65246081352234,7.166667841211168,2.266299361210922,22.21051406554893,31.094407561495746,10,0.9038970867192365,0.04650548396552242,0.014706325301949031,0.8750726891274164,0.9327214843110566,10,1.0,2.0,2.0
internal_heldout_repoRT_ood,0097,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,20,10,10,"2004,2006,2011,2012,2016,2020,2022,2027,2032,2034",76.0,20.0,36.60921775488404,17.76300695217956,5.617156006229303,25.59959198267461,47.618843527093475,10,0.9376238320737341,0.043885543677459914,0.013877827437557513,0.9104232902961213,0.9648243738513469,10,60.66416629992034,19.104501083930394,6.041373698637567,48.82307385059071,72.50525874924998,10,104.47654332712457,33.68031994987163,10.650652336480244,83.6012647476233,125.35182190662584,10,27.063666343688965,10.020844029607133,3.1688691210858315,20.852682866360734,33.27464982101719,10,0.9188624149816906,0.048103279333999056,0.015211592561874447,0.8890476935604167,0.9486771364029646,10,2.0,1.0,1.0
