ood_tier,method_id,K,n_runs,n_query_mean,mae_sec_mean,mae_sec_std,mae_sec_n,rmse_sec_mean,rmse_sec_std,rmse_sec_n,mean_error_sec_mean,mean_error_sec_std,mean_error_sec_n,spearman_mean,spearman_std,spearman_n,r2_mean,r2_std,r2_n
internal_OOD,0097,0,10,96.0,122.41543349227868,18.396444925388227,10,171.58675573421846,20.79946751796119,10,23.745935133774765,56.7410248185549,10,0.901710961907882,0.023103073156546056,10,0.8434530839610769,0.038071507011778395,10
internal_OOD,0097,5,10,91.0,162.72167481640662,78.29907533421742,10,231.4394720312818,104.33311006204724,10,-8.535991132433354,151.95480608845492,10,0.8648776202647362,0.0683477790019402,10,0.6653709151508748,0.3711924193205755,10
internal_OOD,0097,20,10,76.0,109.97691031814995,22.69735886772142,10,173.7574888771449,25.787422451858145,10,-43.17035049040753,53.808208833172266,10,0.8967689325648701,0.02592191423473207,10,0.836540040326532,0.04761518871261286,10
internal_OOD,0238,0,10,580.0,28.09793535431301,3.192422705808945,10,38.84338326353964,2.6969527821873878,10,-10.464159279042084,6.43059470389951,10,0.9485601709754987,0.007899456134854693,10,0.9047494860331097,0.012700157274957442,10
internal_OOD,0238,5,10,574.7,29.45320752448279,6.776723111429943,10,40.74162806938376,6.4524336066414865,10,-2.6492619120372507,16.191333896405045,10,0.9475854143813907,0.006999969108237378,10,0.8930723690721525,0.03618486816914651,10
internal_OOD,0238,20,10,559.0,26.50463194292939,2.8986844441062307,10,37.89681503405918,2.8814340603772273,10,-1.247934213073557,11.092352204927764,10,0.9499609804871364,0.00601151673520735,10,0.9092912810048913,0.01318143410123678,10
internal_OOD,0238,100,10,473.7,25.487401549773015,2.2630435871551953,10,37.018095751099096,2.2781272331973628,10,-4.180100686900961,6.137049512534472,10,0.9502225556872436,0.005569648287513829,10,0.9142498349324083,0.01060615692273313,10
