EXP_ID,EXP_NAME,MOLECULE_MODE,RT_ARCHITECTURE,use_device_metadata,rt_head_type,joint_multitask,weight_only,ood_evaluation,internal_test_evaluation,radonpy_percent,radonpy_fraction,seed,split_dir,best_epoch,best_valid_score,radonpy_rows_used,radonpy_rows_full_train,radonpy_valid_rows,elapsed_min,best_checkpoint,best_model_alias,final_checkpoint,training_log,best_valid_predictions
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2004,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2004,78,36.824880149872534,20565,20565,2286,186.07634968360264,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2004/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2004/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2004/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2004/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2004/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2006,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2006,130,30.050458922834036,20565,20565,2286,283.62020697593687,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2006/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2006/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2006/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2006/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2006/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2011,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2011,75,36.69530346244903,20565,20565,2286,182.6647808512052,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2011/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2011/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2011/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2011/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2011/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2012,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2012,70,34.624022672999914,20565,20565,2286,175.4552737434705,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2012/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2012/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2012/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2012/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2012/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2016,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2016,70,36.73282071349764,20565,20565,2286,179.49701102177303,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2016/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2016/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2016/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2016/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2016/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2020,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2020,148,37.23889521955191,20565,20565,2286,326.16138873100283,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2020/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2020/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2020/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2020/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2020/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2022,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2022,91,37.95344080115861,20565,20565,2286,212.33437384764355,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2022/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2022/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2022/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2022/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2022/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2027,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2027,75,37.88112094051968,20565,20565,2286,190.24790642658868,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2027/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2027/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2027/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2027/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2027/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2032,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2032,84,35.69081616048967,20565,20565,2286,212.64974372784297,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2032/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2032/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2032/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2032/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2032/best_valid_predictions.csv
E7,M2 joint multitask × R0 device encoder + single head,M2_joint,R0_device_single,True,single,True,True,False,False,100,1.0,2034,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2034,39,41.29404465005502,20565,20565,2286,121.94536287387213,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2034/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2034/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2034/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2034/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E7/seed_2034/best_valid_predictions.csv
