mae_sec,median_ae_sec,rmse_sec,mape_pct,mape_n_rows,r2,spearman,n_query,EXP_ID,EXP_NAME,name_short,order,MOLECULE_MODE,RT_ARCHITECTURE,RT_HEAD_TYPE,USE_DEVICE_METADATA,JOINT_MULTITASK,seed,ood_tier,ood_task_id,ood_method_id,K,repeat_seed,repeat_index,protocol,mode,n_total,n_support,checkpoint_path,checkpoint_name,checkpoint_epoch,checkpoint_best_score,model_load_status,support_indices_path,ood_head_epochs,ood_head_lr
45.27281697591146,47.29642868041992,56.35738691656023,13.315140561415612,45,0.4607833588050785,0.8181189371403816,45,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,new_report_low_overlap_ood,0411,0411,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,45,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,
108.69063553872047,100.92024564743042,124.47030295015863,35.70417380596675,154,-0.8650065097976152,0.6866472530554141,154,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,new_report_low_overlap_ood,0419,0419,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,154,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,
714.6908599596757,670.7030296325684,750.2856217272025,73.56896482930189,156,-8.319036376164549,0.4987098992372698,156,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,new_report_low_overlap_ood,0420,0420,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,156,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,
418.0813806268233,399.06880617141724,448.1485491871918,71.39557025048474,1896,-3.1875898803935208,0.8337265349200643,1896,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2012,new_report_low_overlap_ood,0437,0437,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,1896,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2012/best_model.pt,best_model.pt,80,36.956821451246185,strict,,,
317.22289023615133,324.19209480285645,335.7468104111168,195.18248111357536,3381,-19.173779745072892,0.8489767207364572,3381,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0390,0390,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,3381,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
311.9019021194766,314.826078414917,330.1290860312598,187.90688010769512,6541,-18.65103210672322,0.782193916083792,6541,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0391,0391,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,6541,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
56.1342077255249,52.84870147705078,65.98395982026832,15.766380738138833,45,0.2608401989260958,0.7795091523965415,45,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0411,0411,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,45,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
102.56630138917403,89.91242408752441,123.7298671197312,33.97168368490016,154,-0.8428837735142591,0.6471800649824523,154,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0419,0419,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,154,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
658.4417482522817,616.7996835708618,701.4547348099508,67.69295555571833,156,-7.145487192785998,0.456851363824717,156,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0420,0420,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,156,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
329.15127794953844,327.8748607635498,364.18401972580915,58.09308057883873,1896,-1.7654252343146601,0.8333809456545886,1896,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2016,new_report_low_overlap_ood,0437,0437,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,1896,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2016/best_model.pt,best_model.pt,93,38.22721640813958,strict,,,
84.22926402240066,70.88730812072754,106.3375823886102,54.92167321933133,3381,-1.0236576686688799,0.7941749156922777,3381,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0390,0390,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,3381,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
130.9970553120676,104.54102039337158,163.10217760931903,78.39501072143813,6541,-3.7966419864322365,0.7422191593787205,6541,E1,M0 no PolyOmics × R0 device encoder + single head,M0-R0,1,M0_no_aux,R0_device_single,single,True,False,2020,new_report_low_overlap_ood,0391,0391,0,-1,0,single_zero_shot_direct,zero_shot_direct_single_head,6541,0,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E1/seed_2020/best_model.pt,best_model.pt,96,39.287739034325355,strict,,,
