model,ood_tier,method_id,K,base_split_seed,support_split_seed,optimization_seed,protocol,n_test_rows,mae_sec,rmse_sec,mean_error_sec,spearman,r2,prediction_unique,prediction_std
Graphormer-RT scratch179,external_OOD,0391,5,2012,2012,23,K-shot fine-tuning,9678,56.31652561826741,70.95267189610016,24.086762770637407,0.5152809438014821,0.11023202327392523,6889,59.84473593325044
Graphormer-RT scratch179,external_OOD,0391,5,2016,2016,24,K-shot fine-tuning,9675,57.2125016942678,72.38592074819721,-5.761784696301748,0.4830637916959936,0.07394923204764314,6777,71.5101570079436
Graphormer-RT scratch179,external_OOD,0391,5,2020,2020,23,K-shot fine-tuning,9681,50.79131302656678,63.97139039100297,6.935877445825472,0.5224526347974136,0.27657530296283694,6891,48.24299587847744
Graphormer-RT scratch179,external_OOD,0391,5,2022,2022,23,K-shot fine-tuning,9676,50.643891504074055,64.8785729826432,-10.363171016181418,0.49512971887599094,0.25663368977203194,6889,33.87140036464245
Graphormer-RT scratch179,external_OOD,0391,5,2027,2027,23,K-shot fine-tuning,9678,55.223374263922146,71.8882645496082,-37.87054111130226,0.5910816233951667,0.08690752410261449,6895,53.10769762043875
Graphormer-RT scratch179,external_OOD,0391,5,2032,2032,23,K-shot fine-tuning,9681,86.59825898458136,102.46798999848401,77.57489151226979,0.5576087341411775,-0.856490451573267,6889,71.10841235889673
Graphormer-RT scratch179,external_OOD,0391,5,2034,2034,24,K-shot fine-tuning,9679,53.178928922374936,66.90559678481378,0.488287644050511,0.521938627234848,0.20851194724556266,6789,64.5781626623756
Graphormer-RT scratch179,external_OOD,0391,20,2004,2004,23,K-shot fine-tuning,9663,50.06187081551518,64.30901045145049,-15.191833229645281,0.5734815753375802,0.2693478397259349,6878,59.130086490894655
Graphormer-RT scratch179,external_OOD,0391,20,2006,2006,24,K-shot fine-tuning,9659,53.925187823796826,69.43750915248972,8.330552801428121,0.5860376867925073,0.14662053661255403,6839,79.10644402237223
Graphormer-RT scratch179,external_OOD,0391,20,2011,2011,23,K-shot fine-tuning,9647,59.66978296539064,77.273354660124,-40.15143753056534,0.4664826942813696,-0.053080437066708175,6874,25.987820996889
