EXP_ID,EXP_NAME,MOLECULE_MODE,RT_ARCHITECTURE,use_device_metadata,rt_head_type,joint_multitask,weight_only,ood_evaluation,internal_test_evaluation,radonpy_percent,scaling_experiment_id,scaling_protocol,scaling_point_number,scaling_log10_percent,aux_count_rounding_rule,zero_percent_baseline_exp_id,radonpy_fraction,seed,split_dir,best_epoch,best_valid_score,radonpy_rows_used,radonpy_rows_full_train,radonpy_requested_count_float,radonpy_requested_count_rounded,radonpy_valid_rows,elapsed_min,best_checkpoint,best_model_alias,final_checkpoint,training_log,best_valid_predictions
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2004,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2004,89,35.602700067781896,10,20565,10.2825,10,2286,139.961361682415,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2004/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2004/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2004/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2004/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2004/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2006,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2006,52,33.22402775169078,10,20565,10.2825,10,2286,98.81404592196147,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2006/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2006/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2006/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2006/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2006/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2011,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2011,59,35.34817055599292,10,20565,10.2825,10,2286,130.9886004090309,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2011/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2011/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2011/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2011/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2011/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2012,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2012,63,34.953904476169996,10,20565,10.2825,10,2286,113.59115699927013,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2012/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2012/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2012/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2012/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2012/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2016,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2016,126,34.589875729365396,10,20565,10.2825,10,2286,184.2654366850853,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2016/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2016/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2016/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2016/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2016/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2020,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2020,100,37.6162172564234,10,20565,10.2825,10,2286,155.11120479106904,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2020/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2020/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2020/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2020/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2020/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2022,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2022,105,38.569803729923336,10,20565,10.2825,10,2286,152.78884239991507,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2022/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2022/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2022/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2022/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2022/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2027,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2027,76,37.77165239540903,10,20565,10.2825,10,2286,123.09839613437653,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2027/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2027/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2027/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2027/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2027/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2032,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2032,84,33.83290084999743,10,20565,10.2825,10,2286,135.66545470952988,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2032/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2032/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2032/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2032/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2032/best_valid_predictions.csv
E8,E8 scaling point 1/5: M2 joint multitask × R1 device multi at 0.05% auxiliary data,M2_joint,R1_device_multi,True,multi,True,True,False,False,0.049999999999999996,E8_scale_log5_p01,E8_auxiliary_log10_percent_0p05_to_100_5points,1,-1.3010299956639813,round-half-up for nonnegative counts: floor(fraction * N_aux_train_full + 0.5),E2,0.0005,2034,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/exact_full_inchikey_split_6_2_2/seed_2034,89,35.914396525907556,10,20565,10.2825,10,2286,132.12296376228332,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2034/best_joint.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2034/best_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2034/final_model.pt,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2034/training_log.csv,ORIGINAL_WORKSPACE/RepoRT_PolyOmics_9exp_weight_only_notebooks/outputs/E8_scaling_log5/point_01_pct_000p050000/seed_2034/best_valid_predictions.csv
